Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4
04/01/2026,3:07:00,1.254,0.07,242.04,5.07,6.89,0,14.02,0
04/01/2026,3:08:00,1.835,0.12,240.83,7.47,0.95,0,1.88,27.75
04/01/2026,3:09:00,5.408,0.346,236.76,22.76,0,0,1.95,88.19
04/01/2026,3:10:00,0.09,0.015,240.97,0.21,0,0,6.15,0
04/01/2026,3:11:00,0.214,0.037,241.91,0.85,0,0,12.83,0
04/01/2026,3:12:00,1.573,0.364,238.72,6.44,32.86,0,5.76,0
04/01/2026,3:13:00,0.765,0.11,234.46,2.99,3.58,0,22.65,0
04/01/2026,3:14:00,1.577,0.1,243.55,6.55,0,0,1.51,24.77
04/01/2026,3:15:00,0.557,0.051,240.26,2.41,0,0,10.49,0
04/01/2026,3:16:00,4.242,0.219,231.68,18.65,0,0,15.73,54.97
04/01/2026,3:17:00,2.488,0.511,246.21,10.02,0,0,3.34,38.13
04/01/2026,3:18:00,2.243,0.478,238.56,9.02,0,0,19.62,17.76
04/01/2026,3:19:00,1.262,0.315,247.32,5.27,0,0,1.35,19.68
04/01/2026,3:20:00,1.128,0.149,241.13,4.86,1.84,0,18.32,0
04/01/2026,3:21:00,0.355,0.019,239.39,1.71,0,0,13.99,0
04/01/2026,3:22:00,4.434,0.43,240.55,18.73,1.83,0,0.41,71.66
04/01/2026,3:23:00,2.164,0.363,237.87,9.4,0,0,4.42,31.65
04/01/2026,3:24:00,0.914,0.222,240.18,3.61,0,0,4.52,10.73
04/01/2026,3:25:00,2.73,0.193,246.03,11.4,6.84,0,0.35,38.3
04/01/2026,3:26:00,2.69,0.2,237.3,11.27,3.19,0,0.24,41.39
04/01/2026,3:27:00,2.087,0.397,241.6,8.8,14.68,4.63,0.03,15.44
04/01/2026,3:28:00,5.15,0.945,237.84,21.7,1.13,0,4.46,80.24
04/01/2026,3:29:00,3.66,0.366,239.5,15.09,12.23,0,3.74,45.03
04/01/2026,3:30:00,2.563,0.545,245.93,10.65,0,0,16.93,25.79
04/01/2026,3:31:00,1.09,0.083,241.58,4.42,2.3,0,2.51,13.35
04/01/2026,3:32:00,1.006,0.236,242.24,4.52,8.22,0,6.44,2.1
04/01/2026,3:33:00,3.638,0.328,240.21,14.99,0,0,0.05,60.59
04/01/2026,3:34:00,4.114,0.273,248.09,16.38,0,14.96,6.54,47.08
04/01/2026,3:35:00,7.92,0.934,237.15,33.26,13.29,0,14.68,104.02
04/01/2026,3:36:00,1.498,0.131,235.26,6.67,0.5,6.91,2.63,14.93
04/01/2026,3:37:00,1.529,0.238,245.06,5.93,0,0,2.26,23.22
04/01/2026,3:38:00,0.317,0.059,238.86,1.51,2.46,0,5.9,0
04/01/2026,3:39:00,5.126,0.76,241.23,21.61,0.55,0,2.39,82.49
04/01/2026,3:40:00,2.046,0.373,245.15,8.31,0,0,3.09,31.02
04/01/2026,3:41:00,5.373,0.661,241.27,22.19,12.8,0,1.91,74.84
04/01/2026,3:42:00,0.261,0.014,246.69,1.07,0,0,2.54,1.81
04/01/2026,3:43:00,1.252,0.307,240.41,4.98,0,0,6.83,14.04
04/01/2026,3:44:00,1.171,0.25,237.88,5.45,0,0,15.34,4.18
04/01/2026,3:45:00,2.714,0.176,232.94,11.78,1.28,0,5.25,38.7
04/01/2026,3:46:00,1.942,0.272,240.9,7.82,0,0,0.06,32.31
04/01/2026,3:47:00,2.256,0.399,233.29,9.51,0.53,0,1.84,35.23
04/01/2026,3:48:00,0.767,0.068,240.97,3.22,0,0,18.25,0
04/01/2026,3:49:00,2.006,0.332,244.38,7.95,4.73,0,14.47,14.23
04/01/2026,3:50:00,2.676,0.419,239.95,10.85,13.31,0,0.74,30.55
04/01/2026,3:51:00,1.427,0.131,240.57,5.99,6.72,0,14.34,2.72
04/01/2026,3:52:00,0.881,0.069,242.75,3.83,6.42,0,20.03,0
04/01/2026,3:53:00,0.423,0.085,242.01,1.93,1.84,0,2.35,2.86
04/01/2026,3:54:00,3.122,0.357,243.48,12.81,0,3.32,7.24,41.46
04/01/2026,3:55:00,2.07,0.205,239.94,8.57,0,0,4.93,29.57
04/01/2026,3:56:00,8.425,1.665,233.25,36.13,0,7.58,2.47,130.38
04/01/2026,3:57:00,3.577,0.705,243.53,14.89,0.2,0,1,58.42
04/01/2026,3:58:00,0.269,0.028,239.28,0.87,0,0.74,2.74,1
04/01/2026,3:59:00,2.737,0.614,237.36,11.37,0,0,15.77,29.85
04/01/2026,4:00:00,2.765,0.519,241.01,11.4,1.75,0,10,34.33
04/01/2026,4:01:00,1.322,0.158,240.56,5.45,24.41,0,2.41,0
04/01/2026,4:02:00,3.068,0.416,237.75,12.89,1.72,1.76,4.76,42.9
04/01/2026,4:03:00,2.057,0.402,236.14,8.7,0,10.3,3.12,20.85
04/01/2026,4:04:00,1.65,0.152,241.41,6.97,0,0,3.77,23.73
04/01/2026,4:05:00,3.494,0.502,237.45,14.36,0,0,8.59,49.64
04/01/2026,4:06:00,0.034,0.006,240.34,0.2,0,0,4.7,0
04/01/2026,4:07:00,4.845,0.765,241.12,19.96,0,0,1.2,79.55
04/01/2026,4:08:00,6.335,1.087,242.9,26.25,0,0,1.88,103.7
04/01/2026,4:09:00,0.289,0.046,246.36,1.04,0,0,5.03,0
04/01/2026,4:10:00,2.748,0.247,240.71,11.41,0,0,7.08,38.73
04/01/2026,4:11:00,0.452,0.06,238.72,1.92,0,3.95,4.26,0
04/01/2026,4:12:00,0.724,0.113,244.98,3.02,0,0,5.81,6.26
04/01/2026,4:13:00,0.743,0.153,243.14,3.37,3.21,0,9.35,0
04/01/2026,4:14:00,2.065,0.373,240.51,8.72,15.58,0,4.73,14.1
04/01/2026,4:15:00,1.864,0.252,240.71,7.94,4.33,0,22.68,4.06
04/01/2026,4:16:00,1.152,0.282,240.08,4.77,0,0,1.61,17.58
04/01/2026,4:17:00,0.118,0.008,240.49,0.78,12.91,0,15.13,0
04/01/2026,4:18:00,0.909,0.083,239.69,3.81,5.49,1.13,1.71,6.83
04/01/2026,4:19:00,4.843,0.573,237.08,20.04,0,0,4.55,76.17
04/01/2026,4:20:00,2.743,0.263,240.03,11.92,0,0,3.65,42.07
04/01/2026,4:21:00,0.509,0.089,245.27,2.08,0,0,2.8,5.69
04/01/2026,4:22:00,1.697,0.098,237.55,7.25,16.74,0,19.74,0
04/01/2026,4:23:00,1.189,0.102,239.19,4.76,0,0,1.91,17.9
04/01/2026,4:24:00,5.15,0.56,237.32,22.14,2.08,0,6.74,77.01
04/01/2026,4:25:00,1.19,0.222,243.47,4.73,0,0,9.78,10.05
04/01/2026,4:26:00,1.146,0.258,242.49,4.65,6.52,0,1.32,11.26
04/01/2026,4:27:00,5.175,1.085,236.17,21.61,0,0,21.71,64.54
04/01/2026,4:28:00,3.722,0.322,233.94,15.98,10.91,0,4.75,46.37
04/01/2026,4:29:00,1.594,0.26,242.6,6.51,0,0,14.75,11.81
04/01/2026,4:30:00,0.464,0.026,235.98,1.66,0,0,6.54,1.19
04/01/2026,4:31:00,2.671,0.299,242.48,11,0.65,0,6.29,37.58
04/01/2026,4:32:00,0.391,0.083,238.09,1.66,5.57,0,2.54,0
04/01/2026,4:33:00,1.885,0.266,242.08,7.74,0,0,8.83,22.58
04/01/2026,4:34:00,2.471,0.198,241.33,9.88,3.54,0,0.18,37.46
04/01/2026,4:35:00,0.302,0.042,238.39,1.33,0,0,4.87,0.17
04/01/2026,4:36:00,1.182,0.106,237.36,4.73,0,0,0.2,19.51
04/01/2026,4:37:00,2.045,0.263,241.73,8.64,0,3.42,2.2,28.46
04/01/2026,4:38:00,2.329,0.344,237.92,9.68,8.89,0,0.61,29.32
04/01/2026,4:39:00,2.422,0.29,243.33,10.14,0,0,14.55,25.81
04/01/2026,4:40:00,0.689,0.164,237.5,2.9,32.43,0,5.94,0
04/01/2026,4:41:00,0.878,0.143,241.05,3.66,0,5.08,6.62,2.93
04/01/2026,4:42:00,0.918,0.201,238.83,4.1,0.32,0,11.43,3.56
04/01/2026,4:43:00,4.192,0.847,240.02,17.3,2.93,0,7.92,59.01
04/01/2026,4:44:00,1.221,0.223,237.9,4.92,0,0,0.8,19.56
04/01/2026,4:45:00,3.325,0.497,239.46,14,0,0,5.77,49.65
04/01/2026,4:46:00,3.455,0.174,232.31,14.61,0,0,22.95,34.64
04/01/2026,4:47:00,6.244,1.078,237.56,26.12,4.48,1.55,1.45,96.58
04/01/2026,4:48:00,0.411,0.05,238.24,1.41,0,0.91,5.8,0.15
04/01/2026,4:49:00,2.156,0.159,239.78,9.22,0,0,4.98,30.96
04/01/2026,4:50:00,1.274,0.177,243.88,5.02,0,0,2.98,18.25
04/01/2026,4:51:00,1.461,0.288,237.91,6.01,0,0,18.56,5.79
04/01/2026,4:52:00,2.488,0.603,244.24,9.93,0,0,2.64,38.83
04/01/2026,4:53:00,0.729,0.091,237.42,2.99,0.88,2.73,0.59,7.95
04/01/2026,4:54:00,1.086,0.172,236.68,4.56,0,0,19.71,0
04/01/2026,4:55:00,0.047,0.01,234.35,0.37,0,0,7.84,0
04/01/2026,4:56:00,0.764,0.089,241.82,2.9,0.62,0,2.52,9.6
04/01/2026,4:57:00,5.179,0.406,240.26,21.43,0,0,1.98,84.34
04/01/2026,4:58:00,2.672,0.284,241.64,11.34,0,0,15.79,28.75
04/01/2026,4:59:00,2.44,0.561,240.39,10.36,6.41,7.17,1.92,25.18
04/01/2026,5:00:00,2.82,0.231,239.97,11.62,0,2.16,4.62,40.23
04/01/2026,5:01:00,1.406,0.163,240.85,5.83,0,0,1.45,21.99
04/01/2026,5:02:00,3.48,0.497,246.46,14.51,0,0,32.05,25.94
04/01/2026,5:03:00,0.737,0.162,238.58,2.85,0,0,8.81,3.48
04/01/2026,5:04:00,1.206,0.286,246.16,4.52,0,0,5.03,15.07
04/01/2026,5:05:00,1.182,0.16,242.56,4.77,9.33,0.99,8.22,1.17
04/01/2026,5:06:00,3.661,0.865,241.1,15.17,0,0,14.89,46.12
04/01/2026,5:07:00,0.673,0.055,241.66,2.62,2.16,0,19.8,0
04/01/2026,5:08:00,1.093,0.089,230.41,4.94,0,4.69,9.25,4.27
04/01/2026,5:09:00,0.841,0.202,239.22,3.56,15,0,11.35,0
04/01/2026,5:10:00,5.006,0.761,237.99,20.91,0.49,0,3.04,79.89
04/01/2026,5:11:00,3.457,0.301,246.34,13.92,7.31,0,2.98,47.32
04/01/2026,5:12:00,2.187,0.323,238.98,9,0,0.17,9.91,26.37
04/01/2026,5:13:00,2.799,0.578,239.91,11.83,0,0,8.55,38.09
04/01/2026,5:14:00,0.492,0.106,239.86,1.95,0,5.54,13.87,0
04/01/2026,5:15:00,2.406,0.536,236.08,9.95,3.95,7.05,0.86,28.24
04/01/2026,5:16:00,1.969,0.323,238.32,8.46,0.35,0,7.04,25.43
04/01/2026,5:17:00,0.648,0.145,242.45,2.62,0,0,6.26,4.54
04/01/2026,5:18:00,0.197,0.03,233.6,0.57,7.79,0,9.61,0
04/01/2026,5:19:00,1.588,0.272,240.93,6.93,3.76,1.12,0.15,21.44
04/01/2026,5:20:00,1.461,0.295,237.3,6.28,0,0,10.5,13.85
04/01/2026,5:21:00,0.153,0.021,243.9,0.64,0,7.08,2.37,0
04/01/2026,5:22:00,1.834,0.119,241.18,7.56,12.91,0,6.97,10.69
04/01/2026,5:23:00,2.692,0.323,235.44,11.38,0,2.91,5.75,36.2
04/01/2026,5:24:00,3.354,0.586,238.75,13.99,6.54,0,3.48,45.87
04/01/2026,5:25:00,1.293,0.114,241.36,5.3,7.71,0,8.22,5.61
04/01/2026,5:26:00,1.775,0.141,239.09,7.31,0,0,19.5,10.09
04/01/2026,5:27:00,3.33,0.362,240.44,13.83,0,0,2.34,53.16
04/01/2026,5:28:00,1.402,0.079,239.94,5.72,0,0,8.28,15.08
04/01/2026,5:29:00,0.696,0.138,242.6,2.91,0.75,0,2.27,8.58
04/01/2026,5:30:00,0.701,0.071,241.32,2.9,0,0,11.21,0.47
04/01/2026,5:31:00,2.905,0.217,239.86,11.97,0,0,3.45,44.97
04/01/2026,5:32:00,1.75,0.332,240.05,7.27,0.88,0,3.58,24.7
04/01/2026,5:33:00,1.056,0.231,236.75,4.57,0,0,8.87,8.73
04/01/2026,5:34:00,0.632,0.034,244.4,2.13,0,3.96,4.11,2.46
04/01/2026,5:35:00,1.036,0.1,248.89,4.28,0,0,1.86,15.41
04/01/2026,5:36:00,1.62,0.387,239.01,6.53,0,0,32.47,0
04/01/2026,5:37:00,4.767,0.606,240.14,19.76,0,0.63,5.81,73
04/01/2026,5:38:00,3.748,0.891,243.05,14.86,0,0.61,6.22,55.64
04/01/2026,5:39:00,5.285,0.554,243.03,21.86,0.6,0.65,6.24,80.59
04/01/2026,5:40:00,0.872,0.082,240.53,3.48,0,2.65,12.89,0
04/01/2026,5:41:00,0.112,0.01,237.07,0.37,0,0,1.22,0.65
04/01/2026,5:42:00,1.178,0.079,245.45,4.82,0,0,0.37,19.27
04/01/2026,5:43:00,2.373,0.544,242.04,9.41,0,0,2.93,36.62
04/01/2026,5:44:00,1.891,0.465,240.66,7.87,0,0,4.99,26.52
04/01/2026,5:45:00,7.805,1.88,237.83,32.95,0,0,2.02,128.06
04/01/2026,5:46:00,2.81,0.619,240.17,11.73,4.71,0,7.01,35.1
04/01/2026,5:47:00,0.782,0.172,234.56,3.26,0,0,0.46,12.57
04/01/2026,5:48:00,3.782,0.689,242.22,15.62,0,0,9.38,53.66
04/01/2026,5:49:00,0.189,0.041,242.95,0.76,0,0,7.6,0
04/01/2026,5:50:00,0.935,0.086,240.69,4.04,0,0,1.44,14.14
04/01/2026,5:51:00,1.034,0.132,237.12,4.61,0,1.98,2.13,13.12
04/01/2026,5:52:00,3.987,0.71,241.36,16.44,0,0,9.87,56.58
04/01/2026,5:53:00,2.008,0.452,242.36,8.33,0,1.72,8.91,22.85
04/01/2026,5:54:00,0.643,0.117,237.77,2.57,0,0,10.08,0.63
04/01/2026,5:55:00,0.385,0.084,242.8,1.67,0,0,2.33,4.08
04/01/2026,5:56:00,2.288,0.331,241.57,9.56,0,0,20.95,17.17
04/01/2026,5:57:00,7.636,1.477,239.18,31.89,0,0,7.54,119.73
04/01/2026,5:58:00,1.264,0.311,238.33,5.41,0,0,0.4,20.65
04/01/2026,5:59:00,0.154,0.012,239.46,0.65,3.82,6.15,3.9,0
04/01/2026,6:00:00,2.95,0.694,237.09,12.43,4.8,0,6.55,37.81
04/01/2026,6:01:00,2.234,0.345,240.78,9.1,1.55,2.75,1.11,31.82
04/01/2026,6:02:00,0.879,0.157,241.68,3.67,0,0,13.92,0.73
04/01/2026,6:03:00,0.334,0.075,243.51,1.26,0,0,8.42,0
04/01/2026,6:04:00,0.808,0.107,240.89,3.53,0,0,0.51,12.95
04/01/2026,6:05:00,1.465,0.196,241.17,5.9,2.42,0,14.66,7.33
04/01/2026,6:06:00,1.164,0.181,239.2,4.92,0,0,3.11,16.3
04/01/2026,6:07:00,0.383,0.021,237.38,1.56,0,0,3.61,2.77
04/01/2026,6:08:00,0.313,0.047,238.71,1.36,0,9.15,9.17,0
04/01/2026,6:09:00,0.659,0.071,244.28,2.68,0,0,6.2,4.78
04/01/2026,6:10:00,2.531,0.596,241.9,10.3,0,11.17,3.45,27.56
04/01/2026,6:11:00,1.064,0.072,241.22,4.63,0,0,1.8,15.94
04/01/2026,6:12:00,3.256,0.462,234.55,13.7,0,0,4.37,49.9
04/01/2026,6:13:00,0.901,0.216,240.94,3.87,0.27,0,5.19,9.56
04/01/2026,6:14:00,2.804,0.645,236.01,11.54,3.43,0,5.98,37.31
04/01/2026,6:15:00,2.702,0.514,236.22,11.38,0,0,5.57,39.46
04/01/2026,6:16:00,1.05,0.176,236.56,4.74,0,0,5.76,11.74
04/01/2026,6:17:00,5.396,0.573,237.68,22.65,0,0,3.87,86.05
04/01/2026,6:18:00,2.917,0.36,242.5,12.05,0,0,4.95,43.67
04/01/2026,6:19:00,3.593,0.244,240.68,15.25,0,0,2.04,57.84
04/01/2026,6:20:00,2.792,0.579,237.17,11.75,0,0,1.03,45.51
04/01/2026,6:21:00,1.046,0.12,238.26,4.44,8.87,1.09,5.6,1.87
04/01/2026,6:22:00,4.917,0.903,241.49,20.48,0,0,0.29,81.66
04/01/2026,6:23:00,3.071,0.373,242.09,12.41,0,0,0.4,50.78
04/01/2026,6:24:00,1.729,0.247,240.4,7.09,0,0,1.7,27.11
04/01/2026,6:25:00,3.473,0.559,236.56,14.71,0,0,1.3,56.59
04/01/2026,6:26:00,3.785,0.796,238.76,15.53,18.05,0,2.81,42.22
04/01/2026,6:27:00,3.344,0.308,247.14,13.81,0,0,2.78,52.95
04/01/2026,6:28:00,1.326,0.172,236.37,5.76,0,0,0.75,21.35
04/01/2026,6:29:00,0.428,0.033,241.12,1.9,0,3.74,1.7,1.71
04/01/2026,6:30:00,2.846,0.185,246.36,11.82,0,0,0.03,47.41
04/01/2026,6:31:00,1.771,0.303,239.18,7.55,0,0,2.59,26.92
04/01/2026,6:32:00,0.434,0.038,245.5,1.72,0,0,9.55,0
04/01/2026,6:33:00,1.601,0.099,237.94,6.4,0,0,1.86,24.83
04/01/2026,6:34:00,2.103,0.483,234.08,8.85,0,0,6.19,28.87
04/01/2026,6:35:00,1.672,0.262,238.26,6.89,9.09,0.87,0.62,17.28
04/01/2026,6:36:00,2.241,0.172,237.73,9.55,0,0,0.07,37.28
04/01/2026,6:37:00,0.982,0.06,234.99,4.19,0,0,4.14,12.22
04/01/2026,6:38:00,1.203,0.089,238.75,4.72,0.15,0,3.71,16.18
04/01/2026,6:39:00,2.471,0.357,242.97,10.34,0,0,1.28,39.92
04/01/2026,6:40:00,0.379,0.07,238.22,1.86,13.15,0,2.03,0
04/01/2026,6:41:00,3.78,0.674,238.87,16.12,0,0,0.19,62.81
04/01/2026,6:42:00,1.252,0.099,244.11,4.9,1.86,1,9.59,8.41
04/01/2026,6:43:00,2.812,0.497,237.76,11.89,0,0,2.15,44.72
04/01/2026,6:44:00,2.42,0.317,241.86,9.8,2.92,0,1.49,35.92
04/01/2026,6:45:00,1.744,0.249,234.88,7.81,0,0,9.8,19.26
04/01/2026,6:46:00,1.224,0.257,237.1,5.17,0,1.41,0.24,18.74
04/01/2026,6:47:00,2.106,0.245,239.36,8.73,0,0,2.01,33.1
04/01/2026,6:48:00,1.702,0.135,243.63,6.88,1.74,0,1.83,24.8
04/01/2026,6:49:00,0.254,0.057,237.26,1.14,0,0,1.83,2.4
04/01/2026,6:50:00,0.149,0.014,237.23,0.73,0.75,0,0.07,1.66
04/01/2026,6:51:00,1.939,0.211,240.82,7.72,0,0,16.37,15.94
04/01/2026,6:52:00,0.541,0.103,241.3,2.52,0,0,11.98,0
04/01/2026,6:53:00,3.339,0.623,236.89,14.19,0,0,3.21,52.44
04/01/2026,6:54:00,0.155,0.033,238.43,0.93,0,0.81,3.54,0
04/01/2026,6:55:00,3.053,0.265,243.26,12.89,1.32,0,4.46,45.11
04/01/2026,6:56:00,2.756,0.332,236.46,11.64,0,0,3.9,42.04
04/01/2026,6:57:00,1.559,0.117,241.02,6.64,2.9,0,9.06,14.02
04/01/2026,6:58:00,0.061,0.01,238.45,0.2,0,0,4.02,0
04/01/2026,6:59:00,1.119,0.121,244.21,4.49,0,0,1.26,17.4
04/01/2026,7:00:00,2.57,0.483,241.74,10.95,3.82,0,0.75,38.27
04/01/2026,7:01:00,0.022,0.001,242.64,0.2,0,0,15.03,0
04/01/2026,7:02:00,2.759,0.171,238.39,11.61,0,0.54,0.3,45.15
04/01/2026,7:03:00,0.421,0.057,242.47,1.55,0,1.39,13.67,0
04/01/2026,7:04:00,0.202,0.049,242.4,0.7,0,0,7.04,0
04/01/2026,7:05:00,2.738,0.625,241.56,11.23,5.21,0,3.11,37.32
04/01/2026,7:06:00,1.138,0.283,239.15,5.05,1.33,0,1.24,16.39
04/01/2026,7:07:00,2.022,0.27,240.49,8.51,1.54,0,2.23,29.92
04/01/2026,7:08:00,1.585,0.094,234.44,6.93,1.89,0,4.53,20
04/01/2026,7:09:00,0.984,0.109,245.28,3.65,0,0,6.42,9.99
04/01/2026,7:10:00,0.07,0.013,238.19,0.3,0,0,7.06,0
04/01/2026,7:11:00,2.235,0.172,239,9.27,4.14,0,3.56,29.55
04/01/2026,7:12:00,2.656,0.292,236.05,11.35,0,0,2.81,41.45
04/01/2026,7:13:00,1.879,0.115,242.02,8.25,0,0,8.77,22.55
04/01/2026,7:14:00,2.102,0.305,241.59,8.22,1.34,0,15.57,18.11
04/01/2026,7:15:00,1.624,0.149,239.11,6.87,0,4.27,14.75,8.05
04/01/2026,7:16:00,1.128,0.077,233,5.28,0,0,4.81,13.99
04/01/2026,7:17:00,3.729,0.493,237.87,15.57,6.39,0,0.49,55.26
04/01/2026,7:18:00,4.049,0.487,241.38,16.8,0,6.29,0.46,60.73
04/01/2026,7:19:00,5.451,0.859,240.75,22.78,0.05,0,3.09,87.72
04/01/2026,7:20:00,4.75,0.949,239.86,19.37,0,4.33,7.92,66.91
04/01/2026,7:21:00,1.654,0.12,238.73,6.98,0,0,4.13,23.43
04/01/2026,7:22:00,0.819,0.17,235.26,3.32,0,2.64,5.92,5.08
04/01/2026,7:23:00,0.342,0.019,242.89,1.82,1.82,0,11.12,0
04/01/2026,7:24:00,2.666,0.37,235.68,11.27,0,0,0.25,44.18
04/01/2026,7:25:00,2.178,0.365,239.39,8.96,0,8.9,15.45,11.95
04/01/2026,7:26:00,2.01,0.485,236.9,8.65,0,3.5,2.41,27.6
04/01/2026,7:27:00,2.204,0.363,242.98,9.17,0,0,0.29,36.45
04/01/2026,7:28:00,2.434,0.199,241.75,10.25,0,0,10.83,29.74
04/01/2026,7:29:00,5.448,0.836,238.93,23.18,0,1.4,16.32,73.07
04/01/2026,7:30:00,1.824,0.236,242.07,7.42,0,0,8.78,21.62
04/01/2026,7:31:00,2.395,0.349,235.52,10.51,0,0,9.79,30.13
04/01/2026,7:32:00,0.979,0.088,239.76,4.46,0,0,12.3,4.01
04/01/2026,7:33:00,6.007,0.902,236.84,25.21,0,0,4.43,95.68
04/01/2026,7:34:00,0.184,0.015,243.08,0.62,0,0,6.85,0
04/01/2026,7:35:00,3.901,0.776,241.12,16.19,0,2.71,2.03,60.29
04/01/2026,7:36:00,1.905,0.322,241.95,7.83,0,0,1.72,30.03
04/01/2026,7:37:00,1.214,0.08,238.34,5.43,1.06,9.61,5.63,3.93
04/01/2026,7:38:00,0.366,0.084,242.23,1.34,0,0,7.96,0
04/01/2026,7:39:00,2.736,0.474,236.65,11.61,0,0,3.04,42.56
04/01/2026,7:40:00,0.636,0.072,237.08,2.53,0,0,3.07,7.54
04/01/2026,7:41:00,3.476,0.206,239.47,14.54,2.44,0,18.51,36.99
04/01/2026,7:42:00,1.309,0.231,237.2,5.95,6.85,0,4.38,10.59
04/01/2026,7:43:00,0.23,0.029,242.13,1.31,0,0,25.74,0
04/01/2026,7:44:00,1.664,0.385,238.58,7.05,6.19,0,11.92,9.62
04/01/2026,7:45:00,1.526,0.087,236.76,6.57,0,0,6.12,19.31
04/01/2026,7:46:00,3.51,0.203,236.37,14.94,0,0,0.06,58.45
04/01/2026,7:47:00,2.843,0.682,242.09,11.68,0,1.43,2.11,43.85
04/01/2026,7:48:00,0.335,0.081,232.37,1.82,0,0,3.24,2.34
04/01/2026,7:49:00,3.025,0.168,236.97,13.03,0,11.05,6.35,33.02
04/01/2026,7:50:00,0.941,0.182,244.21,3.9,0,4.94,3.02,7.73
04/01/2026,7:51:00,0.871,0.082,238.97,3.6,0,0,10.56,3.96
04/01/2026,7:52:00,2.581,0.491,242.15,10.63,1.97,0,6.52,34.52
04/01/2026,7:53:00,0.834,0.187,241.28,3.53,0,0,2.56,11.35
04/01/2026,7:54:00,4.409,0.309,239.43,18.41,0,0,9.21,64.28
04/01/2026,7:55:00,0.194,0.019,235.02,1.05,0,0.5,2.17,0.56
04/01/2026,7:56:00,1.46,0.08,236.02,6.28,0,0,0.39,23.95
04/01/2026,7:57:00,1.491,0.088,235.97,6.13,0,0,1.14,23.71
04/01/2026,7:58:00,0.455,0.025,241.45,1.66,0,0,0.02,7.57
04/01/2026,7:59:00,1.016,0.214,242.01,4.4,0,0,10.72,6.22
04/01/2026,8:00:00,0.922,0.101,237.36,3.65,0,0,5.92,9.45
04/01/2026,8:01:00,0.195,0.029,239.76,0.74,0.94,0,5.07,0
04/01/2026,8:02:00,0.659,0.137,240.02,2.66,0,0,6.51,4.48
04/01/2026,8:03:00,1.278,0.19,240.23,5.07,0,0,6.36,14.93
04/01/2026,8:04:00,1.196,0.162,237.71,5.09,0,0.9,5,14.03
04/01/2026,8:05:00,2.703,0.141,244.91,11.01,6.33,1.5,11.09,26.13
04/01/2026,8:06:00,4.091,0.669,242.03,16.77,0,0,3.49,64.69
04/01/2026,8:07:00,1.066,0.08,240.22,4.85,0,0,9.8,7.96
04/01/2026,8:08:00,0.372,0.075,238.44,1.07,0,0,9.27,0
04/01/2026,8:09:00,2.105,0.214,237.5,8.69,0,0,1.34,33.75
04/01/2026,8:10:00,1.268,0.234,241.19,5.14,0,0,3.63,17.51
04/01/2026,8:11:00,3.255,0.583,238.58,13.37,0,0,10.81,43.43
04/01/2026,8:12:00,1.302,0.226,240.4,5.87,0,0,10.66,11.04
04/01/2026,8:13:00,1.517,0.157,234.3,6.92,0,0,0.15,25.14
04/01/2026,8:14:00,1.221,0.126,238.41,4.98,0,0,1.51,18.83
04/01/2026,8:15:00,4.501,1.002,239.67,19.03,18.74,0,3.31,52.96
04/01/2026,8:16:00,1.64,0.086,242.9,6.87,0,0,0.29,27.05
04/01/2026,8:17:00,3.484,0.301,237.23,15.02,2.74,0,1.81,53.52
04/01/2026,8:18:00,1.058,0.182,235.54,4.47,0,0,1.79,15.84
04/01/2026,8:19:00,2.472,0.528,241.33,10.33,0,0,1.45,39.75
04/01/2026,8:20:00,2.769,0.337,239.81,11.83,0,0,3.03,43.11
04/01/2026,8:21:00,1.092,0.197,234.83,4.9,0,1.11,10.06,7.03
04/01/2026,8:22:00,2.876,0.464,234.98,12.27,0,0,1.68,46.25
04/01/2026,8:23:00,0.201,0.013,238.06,0.65,5.24,0,5.23,0
04/01/2026,8:24:00,1.841,0.321,239.75,7.53,0,0,4.89,25.79
04/01/2026,8:25:00,2.521,0.536,244.17,9.95,6.04,1.74,10.22,24.01
04/01/2026,8:26:00,0.688,0.171,236.76,3.06,0,0,3.01,8.46
04/01/2026,8:27:00,0.885,0.049,241.62,3.7,0,0,1.52,13.22
04/01/2026,8:28:00,0.422,0.077,234.12,1.86,3.55,0,13.33,0
04/01/2026,8:29:00,0.477,0.063,241.08,1.97,0,0,10.74,0
04/01/2026,8:30:00,0.603,0.031,244.52,2.24,0,0,5.83,4.22
04/01/2026,8:31:00,2.863,0.495,240.43,11.97,0,0,0.59,47.13
04/01/2026,8:32:00,0.645,0.048,238,2.83,0,0,0.1,10.65
04/01/2026,8:33:00,0.088,0.011,243.7,0.2,2.98,0,1.21,0
04/01/2026,8:34:00,2.255,0.231,241.05,9.35,0,0,1.31,36.27
04/01/2026,8:35:00,0.102,0.012,240.46,0.29,0,0,0.88,0.82
04/01/2026,8:36:00,1.37,0.203,236.95,5.74,6.8,0,1.82,14.2
04/01/2026,8:37:00,1.073,0.131,241.09,4.23,3.69,0,2.47,11.72
04/01/2026,8:38:00,1.011,0.162,237.95,4.19,0,0,8.43,8.42
04/01/2026,8:39:00,0.248,0.024,240.93,1.36,0,0,7.42,0
04/01/2026,8:40:00,2.047,0.362,240.15,8.42,0,0,0.66,33.45
